Second,Count
0,19242
1,37077
2,40245
3,36722
4,45878
5,48947
6,49141
7,47863
8,48454
9,35449
10,45033
11,53173
12,62889
13,85259
14,91937
15,104695
16,107376
17,111921
18,118523
19,118979
20,112360
21,112454
22,118764
23,121300
24,107929
25,102266
26,103156
27,104628
28,100635
29,106967
30,121581
31,106247
32,107096
33,115452
34,133582
35,143366
36,143132
37,161267
38,163124
39,177747
40,160678
41,176041
42,173908
43,163420
44,167242
45,151150
46,169028
47,157945
48,148173
49,145526
50,160782
51,178790
52,156109
53,132355
54,116887
55,119687
56,124555
57,101908
58,104069
59,108872
60,129772
61,125072
62,93565
63,88482
64,86302
65,100178
66,97406
67,95752
68,103300
69,101491
70,95591
71,82505
72,88596
73,82452
74,82321
75,80978
76,92408
77,94226
78,91653
79,83256
80,76222
81,79468
82,81798
83,84253
84,80028
85,74143
86,86200
87,88754
88,84365
89,83598
90,89776
91,116729
92,115370
93,118465
94,114932
95,110355
96,118917
97,89709
98,76915
99,62916
100,68631
101,82754
102,73121
103,80934
104,91163
105,88265
106,83587
107,71142
108,78486
109,70216
110,78034
111,79583
112,80372
113,72980
114,75817
115,82918
116,79445
117,82198
118,71115
119,70997
120,61460
121,66404
122,67751
123,61148
124,56311
125,58622
126,58936
127,58218
128,62096
129,61354
130,61501
131,59517
132,50855
133,49406
134,55198
135,66274
136,62248
137,60452
138,64322
139,65319
140,60332
141,59543
142,69065
143,79008
144,78169
145,65404
146,64588
147,63854
148,68149
149,64508
150,64156
151,61674
152,58769
153,53029
154,52769
155,56622
156,45273
157,48812
158,53411
159,54893
160,55058
161,50524
162,47923
163,40487
164,49451
165,53127
166,54383
167,47020
168,48853
169,49795
170,43363
171,37822
172,41867
173,40760
174,39753
175,32665
176,29250
177,29170
178,27984
179,29321
180,29421
181,32396
182,31600
183,27329
184,31818
185,28191
186,27784
187,35595
188,38248
189,31901
190,33157
191,31142
192,38448
193,42146
194,37276
195,34807
196,37599
197,32651
198,26481
199,27293
200,29462
201,19643
202,26416
203,36039
204,39384
205,42083
206,35408
207,25838
208,22235
209,23295
210,27792
211,25503
212,28562
213,29097
214,24863
215,20610
216,15266
217,14609
218,16277
219,16836
220,14257
221,12699
222,13242
223,14563
224,15006
225,12493
226,10272
227,10570
228,13574
229,15519
230,15617
231,11901
232,9308
233,7399
234,16278
235,15999
236,9742
237,8770
238,10691
239,12011
240,16418
241,12176
242,12764
243,16740
244,22046
245,12529
246,11790
247,8265
248,18581
249,20148
250,29689
251,21618
252,16064
253,12579
254,14271
255,14314
256,20153
257,17987
258,17881
259,17237
260,25677
261,18283
262,9230
263,5435
264,10705
265,14818
266,15124
267,9793
268,4767
269,3316
270,5471
271,3934
272,1303
273,141
274,22
275,16
276,3
277,2
